localminute,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,Power_consumption,Big Delta,rrh_0,rrh_1,rrh_2,rrh_3,rrh_4,rrh_5,rrh_6,rrh_7,rrh_8,rrh_9,rrh_10,rrh_11,rrh_12,rrh_13,rrh_14,rrh_15,rrh_16,rrh_17,rrh_18,rrh_19,rrh_20,rrh_21,rrh_22
21-Mar-01,0.402483333,0.7461,0.089783333,0.178633333,0.351316667,0.21155,1.8173,0.328116667,1.115183333,0.307933333,0.322233333,0.206833333,0.1578,0.056083333,0.368216667,0.342433333,0.1785,0.951933333,0.156016667,0.4529,0.479133333,0.4302,0.379683333,10.03036667,6.820649333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-02,0.31955,0.476916667,0.2207,0.157516667,0.331783333,0.20905,1.7662,0.484366667,1.273183333,0.184233333,0.2572,0.202933333,0.147883333,0.07245,0.247483333,0.33965,0.17325,0.253133333,0.143433333,0.371033333,1.678116667,0.357183333,0.372916667,10.04016667,6.827313333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-03,0.342633333,0.439033333,0.107933333,0.15835,0.329416667,0.19115,1.61035,0.298716667,1.22825,0.189316667,0.241766667,0.194833333,0.14405,0.055433333,0.23575,0.345066667,0.137933333,0.166433333,0.182116667,0.2818,0.665666667,0.3323,0.371783333,8.250083333,5.610056667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-04,0.35665,0.423316667,0.184266667,0.296933333,0.335116667,0.218933333,1.5804,0.212266667,1.2292,0.186616667,0.23985,0.162616667,0.14455,0.063066667,0.350416667,0.346833333,0.17655,0.125833333,0.168516667,0.28345,0.587883333,0.309366667,0.253733333,8.236366667,5.600729333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-05,0.278983333,0.431316667,0.160266667,0.272883333,0.34275,0.175166667,1.6798,0.196416667,1.113333333,0.156766667,0.244833333,0.201333333,0.145266667,0.063083333,0.263383333,0.332,0.178616667,0.177283333,0.135766667,0.40345,0.5091,0.32225,0.2362,8.02025,5.45377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-06,0.410166667,0.432816667,0.1401,0.1734,0.367416667,0.228083333,1.6327,0.196216667,1.039633333,0.153916667,0.237516667,0.21095,0.144666667,0.11055,0.23765,0.333066667,0.143816667,0.088766667,0.125883333,0.2954,0.781533333,0.317683333,0.23205,8.033983333,5.463108667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-07,0.29505,0.4507,0.216216667,0.151683333,0.3571,0.17005,1.531933333,0.2188,0.938533333,0.1817,0.236933333,0.188333333,0.841916667,0.200583333,0.344233333,0.341266667,0.370733333,0.180516667,0.1461,0.6489,0.376483333,0.302583333,0.218133333,8.908483333,6.057768667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-08,0.393883333,0.5522,0.12985,0.16425,0.33605,0.646316667,1.624083333,0.20615,0.968866667,0.217516667,0.238466667,0.262433333,0.57845,0.194716667,0.298266667,0.470933333,0.3986,0.081233333,0.147733333,0.740866667,0.417416667,0.32975,0.241033333,9.639066667,6.554565333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-09,0.8717,0.4313,0.2086,0.177366667,0.372466667,0.26505,0.895583333,0.195,1.136083333,0.231033333,0.314783333,0.373916667,0.348116667,0.24535,0.2286,0.302866667,0.401533333,0.27195,0.160633333,0.5649,0.75245,0.1656,0.240083333,9.154966667,6.225377333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-10,1.25475,0.550483333,0.135616667,0.189116667,0.572783333,0.293966667,1.926283333,0.1938,1.0525,0.76265,0.25895,0.19805,0.242216667,0.061966667,0.30555,0.39255,0.404466667,0.081133333,0.1869,0.612316667,0.44725,-0.09845,0.234333333,10.35763333,7.043190667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-11,0.593466667,0.484283333,0.12955,0.292283333,0.332316667,0.246816667,2.048483333,0.591166667,1.318,0.52725,0.491783333,0.1678,0.303533333,0.06025,0.30625,0.2419,0.217833333,0.196,0.126366667,0.593183333,0.318833333,-0.487183333,0.289583333,9.876933333,6.716314667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-12,0.298283333,0.503366667,0.129733333,0.2592,0.338116667,0.21065,1.562466667,1.365033333,1.457783333,0.293283333,0.6022,0.181283333,0.15395,0.109733333,0.22785,0.219783333,0.1577,0.107083333,0.119833333,0.6262,0.403316667,-0.876866667,0.423616667,9.750466667,6.630317333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-13,0.339666667,0.53645,0.2279,0.18105,0.42175,0.1889,0.450466667,1.7231,1.3434,0.188266667,0.79655,0.197516667,0.341083333,0.152916667,0.287833333,0.26215,0.150566667,0.547883333,0.140033333,0.678383333,0.31355,-1.0097,0.559416667,10.02883333,6.819606667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-14,0.351033333,0.467733333,0.1599,0.18275,0.441833333,0.204383333,0.377433333,0.826,0.95555,0.160416667,0.292783333,0.196533333,0.2844,0.300983333,0.325783333,0.41035,0.1787,0.595116667,0.1398,0.50535,0.34205,-1.201866667,0.509633333,8.208516667,5.581791333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-15,0.406033333,0.440683333,0.274383333,0.177466667,0.404133333,0.189166667,1.6394,0.6029,0.8481,2.028633333,0.615383333,0.08685,0.069766667,0.3451,0.253766667,0.43175,0.162283333,0.400866667,0.143883333,0.434816667,0.431716667,-1.251116667,0.389733333,10.77681667,7.328235333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-16,0.786233333,0.4531,0.480316667,0.179833333,0.375716667,0.20405,2.833133333,0.453183333,1.003633333,3.048916667,0.893533333,0,0,0.056983333,0.306233333,0.438866667,0.15695,0.473616667,0.125733333,0.57985,0.351683333,-1.142966667,0.3764,13.57796667,9.233017333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-17,1.05555,0.3952,0.451066667,0.17005,0.381316667,0.216233333,2.989266667,0.265583333,2.372516667,1.0328,0.690066667,0,0,0.045116667,0.344283333,0.46185,0.25585,0.496683333,0.13495,0.737166667,0.320016667,-0.844266667,0.398633333,13.2142,8.985656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-18,1.16005,0.4951,0.495266667,0.258883333,0.343033333,0.861266667,2.963916667,0.48695,3.27945,0.901133333,0.639066667,0,0.08805,0.058883333,0.231666667,0.518766667,0.3268,0.2233,0.243866667,0.6421,0.387016667,-0.471,0.372933333,14.9775,10.1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-19,0.507766667,0.421766667,0.435733333,0.292316667,0.518983333,1.39845,2.387783333,0.32945,2.838616667,0.854966667,0.767133333,0,0.674333333,0.06305,0.291366667,0.442983333,0.303283333,0.269583333,0.134166667,0.6435,0.548333333,0.0871,0.342533333,14.5532,9.896176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-20,0.444816667,0.535433333,0.398583333,0.193666667,0.4726,1.289116667,1.866266667,0.36965,1.26175,0.322383333,0.503733333,0,0.4708,0.363766667,0.346916667,0.701733333,0.2975,0.2941,0.1365,0.672,0.725066667,0.437233333,0.2732,12.37681667,8.416235333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-21,1.249983333,0.801283333,0.529466667,0.1804,0.642966667,0.778533333,2.158166667,1.724033333,1.644266667,0.559616667,0.631016667,0,0.34265,0.378,0.241533333,0.547466667,0.287983333,0.65265,0.14845,0.671533333,0.851783333,0.636666667,0.586116667,16.24456667,11.04630533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-22,0.849016667,0.8656,0.28735,0.164716667,0.58005,0.339933333,1.752733333,0.7811,1.5214,0.3829,0.433683333,0,0.2963,0.338616667,0.29995,0.437316667,0.34985,0.5021,0.141283333,0.357016667,0.915616667,0.463833333,0.589216667,12.64958333,8.601716667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-23,0.582016667,0.844116667,0.266266667,0.177383333,0.543966667,0.27445,1.912783333,0.412833333,1.475983333,0.188033333,0.453533333,0,0.293016667,0.101166667,0.355783333,0.674916667,0.200166667,1.0415,0.29565,0.8613,0.877883333,0.388316667,0.501683333,12.72275,8.65147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-00,0.347166667,0.767433333,0.422466667,0.194266667,0.523283333,0.2977,1.9396,0.455433333,2.11805,0.183916667,0.48965,0,0.247666667,0.055733333,0.242266667,0.86615,0.180483333,0.391033333,0.377066667,1.111033333,1.1075,0.4716,0.379116667,13.16861667,8.954659333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-01,0.219433333,0.62405,0.33155,0.301733333,0.4229,0.2972,1.918066667,0.463633333,1.200416667,0.23275,0.334133333,0,0.186,0.067416667,0.260683333,0.735883333,0.173283333,0.120283333,0.387616667,0.71685,1.994,0.5018,0.3711,11.86078333,8.065332667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-02,0.294733333,0.491133333,0.25215,0.3001,0.3752,0.215566667,1.83415,0.62075,0.8272,0.201283333,0.451466667,0,0.185683333,0.183783333,0.366166667,0.699,0.137583333,0.184083333,0.177233333,0.322216667,0.735816667,0.507733333,0.35275,9.715783333,6.606732667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-03,0.2664,0.45985,0.32775,0.16605,0.3217,0.208283333,1.837466667,0.382216667,1.16925,0.187333333,0.302166667,0.251533333,0.191616667,0.1228,0.228866667,0.440016667,0.18095,0.15185,0.131883333,0.326116667,0.676166667,0.478316667,0.291833333,9.100416667,6.188283333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-04,0.208616667,0.42635,0.202233333,0.173916667,0.276216667,0.191533333,1.728233333,0.231966667,1.106316667,0.161783333,0.264316667,0.316116667,0.186233333,0.055133333,0.236683333,0.396716667,0.17755,0.126483333,0.141816667,0.322,0.613266667,0.66085,0.2581,8.462433333,5.754454667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-05,0.383816667,0.413883333,0.233333333,0.190816667,0.305766667,0.2225,1.613316667,0.235716667,1.071683333,0.147366667,0.247966667,0.224633333,0.18355,0.063466667,0.367433333,0.408683333,0.1394,0.187816667,0.139,0.313233333,0.346533333,0.435866667,0.236133333,8.111916667,5.516103333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-06,0.286266667,0.42835,0.134,0.188883333,0.299283333,0.171766667,1.525683333,0.189583333,1.064883333,0.178916667,0.251083333,0.20305,0.182316667,0.075633333,0.250216667,0.4072,0.163183333,0.10275,0.138483333,0.336583333,0.354733333,0.327083333,0.227533333,7.487466667,5.091477333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-07,0.283933333,0.4598,0.1289,0.187933333,0.306516667,0.23135,1.608283333,0.186,1.045666667,0.179366667,0.232416667,0.205716667,0.188583333,0.054216667,0.2462,0.6031,0.415983333,0.2999,0.1279,0.67975,0.361033333,0.331,0.233266667,8.596816667,5.845835333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-08,0.464966667,1.821066667,0.13085,0.246733333,0.319133333,0.174983333,1.6479,0.306816667,1.1946,0.16715,0.226266667,0.41415,0.503116667,0.054366667,0.352883333,0.634733333,0.3677,0.21445,0.117633333,0.912,0.357716667,0.37755,0.230016667,11.23678333,7.641012667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-09,0.76065,0.7016,0.226366667,0.289883333,0.302916667,0.229566667,0.6262,0.215416667,1.687783333,0.1443,0.237233333,0.512716667,0.392666667,0.327866667,0.264616667,0.379283333,0.43125,0.141433333,0.20995,0.786666667,0.59,0.182583333,0.227016667,9.867966667,6.710217333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-10,1.044716667,0.513183333,0.143116667,0.201433333,0.350016667,0.173416667,0.396533333,0.22255,0.91335,0.19535,0.322683333,0.213566667,0.180733333,0.271866667,0.236333333,0.239116667,0.431333333,0.099283333,0.140533333,0.335683333,1.016666667,-0.0893,0.226483333,7.86795,5.350206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-11,0.89605,0.573483333,0.176916667,0.205983333,0.612033333,0.229083333,0.356933333,0.503466667,1.000266667,0.2534,0.3546,0.206216667,0.175183333,0.305783333,0.335916667,0.244333333,0.271733333,0.145666667,0.138233333,0.409133333,0.548166667,-0.535516667,0.22625,8.168833333,5.554806667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-12,0.583033333,0.605883333,0.166666667,0.19305,0.515833333,0.275133333,0.555883333,0.441866667,1.052083333,0.160766667,0.530933333,0.197916667,0.186733333,0.11605,0.308616667,0.247933333,0.3061,0.101816667,0.13535,0.390416667,0.534416667,-0.8903,0.22685,7.833333333,5.326666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-13,0.694033333,0.6972,0.138216667,0.187033333,0.437683333,0.198933333,1.399866667,0.588533333,0.82905,0.146733333,1.153183333,0.2154,0.22005,0.178433333,0.24745,0.2292,0.311,0.144316667,0.118266667,0.470183333,0.51705,-1.199016667,0.21825,9.340066667,6.351245333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-14,0.629816667,0.540933333,0.241583333,0.184216667,0.358833333,0.187633333,1.592233333,0.649133333,0.8999,0.181016667,0.441116667,0.219183333,0.21655,0.2889,0.310983333,0.227916667,0.2778,0.10465,0.116216667,0.4701,0.322616667,-1.270416667,0.49765,8.958983333,6.092108667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-15,0.638566667,0.37955,0.28875,0.569283333,0.39185,0.205683333,0.965633333,0.341733333,1.244833333,0.1831,0.290483333,0.220883333,0.2531,0.07785,0.296183333,0.241383333,0.264816667,0.142716667,0.136433333,0.503116667,1.047133333,-1.585633333,0.513466667,9.19655,6.253654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-16,0.7288,0.437933333,0.374866667,0.424516667,0.3515,0.199033333,1.195566667,0.199833333,1.4957,0.166266667,0.3578,0.2025,0.50405,0.2005,0.2371,0.223966667,0.282266667,0.113183333,0.139183333,0.481383333,0.448066667,-1.46265,0.477633333,9.24165,6.284322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-17,0.85465,0.884583333,0.33875,0.3391,0.361766667,0.191,1.163633333,0.229333333,1.979633333,0.145616667,0.20275,0.191066667,0.322116667,0.2113,0.297766667,0.365366667,0.293933333,0.258516667,0.13925,0.518616667,0.881866667,-1.178366667,0.4299,10.60051667,7.208351333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-18,1.112,0.779583333,0.472,0.308283333,0.362183333,0.248683333,0.94375,0.3395,1.60905,0.184066667,0.203116667,0.215466667,0.169766667,0.080483333,0.3055,0.387416667,0.329633333,0.621283333,0.14105,0.89925,0.585383333,-0.8147,0.35255,10.65,7.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-19,0.670016667,0.6136,0.339466667,0.3245,0.360683333,1.137183333,1.961383333,0.341316667,1.472483333,0.206033333,0.2027,0.25575,0.22915,0.09535,0.24035,0.3968,0.374133333,0.47655,0.128366667,0.662866667,0.634566667,-0.136716667,0.36365,11.4869,7.811092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-20,0.515483333,0.619816667,0.4148,0.645683333,0.366466667,1.937283333,0.957883333,0.372166667,1.561433333,0.4055,0.2006,0.259016667,0.190633333,0.33755,0.308116667,0.457083333,0.323883333,0.733066667,0.124883333,0.691916667,0.395066667,0.181533333,0.365616667,12.36548333,8.408528667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-21,0.569716667,0.4433,0.4026,0.647433333,0.52595,1.7797,0.876583333,0.575683333,1.107983333,1.769866667,0.21095,0.3981,0.2137,0.293,0.337166667,0.472516667,0.550533333,0.46545,0.12475,0.526116667,0.338416667,0.631916667,0.427966667,13.6894,9.308792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-22,0.574383333,0.3559,0.4779,0.387033333,0.335416667,0.590916667,0.683916667,0.570833333,1.25395,1.073016667,0.424,0.35445,0.189733333,0.1644,0.241183333,0.655383333,0.4756,0.425966667,0.484566667,0.456766667,0.336016667,0.598233333,0.5278,11.63736667,7.913409333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-23,0.902616667,0.378116667,0.1962,0.164783333,0.352683333,0.3063,0.511433333,0.411466667,1.359816667,0.674566667,0.33905,0.409733333,0.3098,0.14425,0.296183333,0.526216667,0.257183333,1.19165,0.393616667,0.553566667,0.335066667,0.546333333,0.773933333,11.33456667,7.707505333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-00,0.635566667,0.363533333,0.260566667,0.203016667,0.409883333,0.24625,0.4485,0.427983333,1.426583333,0.16245,0.422516667,0.333633333,0.397266667,0.10665,0.343283333,0.5365,0.170716667,0.342666667,0.318933333,1.24665,0.521083333,0.545283333,0.637883333,10.5074,7.145032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-01,0.228,0.66005,0.21325,0.19105,0.4763,0.413416667,0.304266667,0.4376,1.264983333,0.249433333,0.241316667,0.205266667,0.166316667,0.19315,0.228666667,0.459316667,0.179066667,0.081833333,0.147933333,0.907166667,0.516583333,0.309333333,0.599483333,8.673783333,5.898172667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-02,0.333116667,0.495083333,0.233416667,0.1684,0.302816667,0.29565,0.240866667,0.326583333,1.30245,0.19455,0.207766667,0.19215,0.182983333,0.17935,0.260166667,0.431366667,0.1598,0.192233333,0.133283333,0.353233333,0.5082,0.321866667,0.437516667,7.45285,5.067938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-03,0.240716667,0.429466667,0.236066667,0.205066667,0.307566667,0.190883333,0.162683333,0.19365,1.180766667,0.189866667,0.209133333,0.169383333,0.155183333,0.063166667,0.357616667,0.406216667,0.147783333,0.097683333,0.121016667,0.367883333,0.90995,0.32365,0.190333333,6.855733333,4.661898667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-04,0.338833333,0.38345,0.221816667,0.266783333,0.308,0.217233333,0.125516667,0.195633333,1.2689,0.164116667,0.204416667,0.186966667,0.145333333,0.07355,0.235616667,0.408466667,0.176316667,0.08925,0.141016667,0.286933333,0.619,0.296016667,0.15035,6.503516667,4.422391333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-05,0.244816667,0.380083333,0.221,0.202066667,0.308766667,0.193666667,0.222083333,0.21855,1.213966667,0.151866667,0.19345,0.196883333,0.145233333,0.090866667,0.227866667,0.408016667,0.158666667,0.177183333,0.1388,0.275166667,0.36935,0.294033333,0.1491,6.181483333,4.203408667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-06,0.345516667,0.3734,0.129083333,0.4491,0.308816667,0.18455,0.201783333,0.207916667,1.275783333,0.185266667,0.194283333,0.196183333,0.161116667,0.100883333,0.354083333,0.39165,0.144566667,0.081233333,0.1391,0.292783333,0.3678,0.3176,0.1483,6.5508,4.454544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-07,0.27155,0.357533333,0.205933333,0.204733333,0.3018,0.200683333,0.1255,0.19135,1.0755,0.268333333,0.19465,0.1685,0.3846,0.065816667,0.292616667,0.41205,0.38395,0.28295,0.128216667,0.37705,0.362533333,0.3152,0.1477,6.71875,4.56875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-08,0.462633333,0.388733333,0.128883333,0.162133333,0.306033333,0.196316667,0.211483333,0.427216667,0.99985,0.436833333,0.2014,0.234366667,0.75555,0.10785,0.2651,0.553433333,0.396466667,0.2719,0.116183333,0.458983333,0.353933333,0.26755,0.244716667,7.94755,5.404334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-09,0.587766667,0.85245,0.204266667,0.206283333,0.321233333,0.490383333,0.442983333,0.26,1.040916667,0.178183333,0.357433333,0.43835,0.8944,0.466066667,0.326133333,0.382233333,0.574566667,0.151466667,0.144083333,0.787333333,0.368133333,0.2408,0.194383333,9.90985,6.738698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-10,0.9805,0.600466667,0.1312,0.327966667,0.305183333,0.2106,0.4401,0.229866667,1.42665,0.187766667,0.29685,0.17525,1.051216667,0.448983333,0.29485,0.393,0.394983333,0.081616667,0.1405,0.669016667,0.465116667,-0.057166667,0.1447,9.396383333,6.389540667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-11,1.085166667,0.334783333,0.172533333,0.20315,0.575966667,0.307483333,0.15295,0.22925,1.94555,0.175333333,0.453616667,0.19255,0.657516667,0.122266667,0.228683333,0.323283333,0.185233333,0.16525,0.125716667,0.645633333,0.596483333,-0.707316667,0.14415,9.02255,6.135334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-12,1.03515,0.355166667,0.168533333,0.159683333,2.218483333,0.440133333,0.284316667,0.396766667,0.956633333,0.138083333,0.178116667,0.205766667,0.622733333,0.103933333,0.284666667,0.336066667,0.166866667,0.081166667,0.13985,0.4942,0.4922,-1.036133333,0.145833333,9.40435,6.394958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-13,0.654533333,0.475166667,0.139716667,0.139166667,0.847733333,0.182633333,0.230283333,0.29025,1.281366667,0.186183333,0.22725,0.1801,1.193366667,0.072766667,0.31055,0.315766667,0.174616667,0.131733333,0.133683333,0.625433333,0.3467,-1.296466667,0.146483333,8.285483333,5.634128667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-14,0.635083333,0.355416667,0.491683333,0.22525,0.6253,0.17485,0.170533333,0.21245,1.508633333,0.186566667,0.273983333,0.162383333,0.7245,0.05445,0.236183333,0.355883333,0.127933333,0.119983333,0.115066667,0.660133333,0.91025,-1.54205,0.1469,8.473416667,5.761923333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-15,0.737683333,0.314583333,0.253483333,0.264933333,0.82985,0.224883333,0.125033333,0.214333333,1.066083333,0.15335,0.2337,0.192683333,0.489566667,0.066083333,0.273516667,0.429366667,0.174766667,0.08115,0.1192,0.73265,0.360533333,-1.284066667,0.146016667,7.48345,5.088746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-16,0.630483333,0.358083333,0.394416667,0.323266667,0.48615,0.1817,0.217966667,0.20975,0.833916667,0.16435,0.272466667,0.194866667,0.476466667,0.11475,0.4235,0.427033333,0.219016667,0.1745,0.139233333,0.880416667,0.44935,-1.512366667,0.14685,7.718533333,5.248602667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-17,1.02735,0.690816667,0.330883333,0.332566667,0.88135,0.1769,0.228866667,0.195666667,2.323316667,0.190016667,0.218,0.181716667,0.430766667,0.120333333,0.298383333,0.518083333,0.28755,0.1646,0.140866667,0.706383333,2.150466667,-1.286916667,0.147916667,11.7428,7.985104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-18,0.931733333,0.75455,0.715133333,0.462516667,0.82775,0.225766667,0.260233333,0.27785,3.5447,0.297133333,0.22135,0.161083333,0.537833333,0.160433333,0.228316667,0.83365,0.300233333,0.268483333,0.140983333,1.111333333,0.7246,-0.8694,0.149383333,13.13505,8.931834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-19,0.899183333,1.828816667,0.6617,0.422483333,0.495333333,0.184233333,0.398316667,0.789533333,2.48085,0.311966667,0.225383333,0.238583333,0.30915,0.30935,0.337483333,1.17885,0.31945,0.164083333,0.132,0.8198,0.931783333,-0.14865,0.15,13.58833333,9.240066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-20,0.7017,1.3079,0.437866667,0.319716667,0.37575,0.376233333,2.772933333,1.711616667,1.057683333,0.16865,0.30335,0.198366667,1.515366667,0.410816667,0.2644,1.1165,0.263983333,0.4109,0.124633333,1.195283333,0.620183333,0.1603,0.1499,15.96403333,10.85554267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-21,0.647033333,1.28825,0.53195,0.722033333,0.35935,0.4226,2.023866667,1.0154,1.17135,0.189683333,0.453716667,0.4356,1.236433333,0.389266667,0.248216667,0.957566667,0.226966667,0.44685,0.124383333,0.458016667,0.6559,0.536416667,0.662883333,15.20373333,10.33853867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-22,0.679533333,1.25325,0.675883333,0.47315,0.3575,0.404233333,2.082683333,0.330466667,1.165883333,0.201166667,0.502783333,0.47375,0.326883333,0.1664,0.360783333,0.7408,0.15125,0.357116667,0.14475,0.399583333,0.8877,0.613166667,0.319116667,13.06783333,8.886126667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
