localminute,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,Power_consumption,Big Delta,rrh_0,rrh_1,rrh_2,rrh_3,rrh_4,rrh_5,rrh_6,rrh_7,rrh_8,rrh_9,rrh_10,rrh_11,rrh_12,rrh_13,rrh_14,rrh_15,rrh_16,rrh_17,rrh_18,rrh_19,rrh_20,rrh_21,rrh_22
2-Jan-11,-0.2224,0.351716667,-0.22175,-0.125716667,-0.3025,-0.06075,-0.419833333,3.332366667,2.276633333,0.7241,1.620733333,2.020416667,0.81205,0.328783333,0.886033333,3.705766667,2.461416667,2.741183333,1.7792,2.67655,1.444483333,0.119083333,2.047923701,29.32844037,19.65005505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Jan-12,0.212466667,0.0675,-0.244866667,0.432433333,-0.294716667,-0.244633333,-0.365183333,3.54715,2.30575,0.89205,2.068583333,-0.123016667,0.742666667,0.136416667,1.003733333,2.1609,0.98385,2.311083333,1.546683333,3.509416667,1.249766667,0.415466667,2.047923701,25.63384037,17.17467305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Jan-13,0.4277,0.678766667,-0.079266667,0.228516667,-0.095066667,-0.036516667,0.052716667,2.346616667,2.499983333,0.78485,0.996066667,0.2381,0.783366667,0.335783333,0.891866667,2.16745,0.866666667,0.790433333,4.65045,2.42295,1.482183333,0.179833333,2.047923701,24.8722237,16.66438988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Jan-14,0.327633333,0.4018,0.12075,0.2351,0.1529,0.10755,0.039566667,0.483733333,3.180933333,0.784166667,0.982233333,-0.047166667,0.8978,1.012033333,1.8046,4.2538,0.9215,0.4408,3.671766667,2.470383333,1.404616667,-0.185983333,2.047923701,25.74159037,17.24686555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Jan-15,0.759733333,0.786916667,0.518333333,0.45275,0.477633333,0.39705,1.555783333,0.87585,2.214616667,0.79825,1.417016667,0.634566667,1.190016667,0.9298,2.6487,1.91755,0.8761,0.818966667,4.914083333,3.062083333,1.01535,-0.451316667,2.047923701,30.3090737,20.30707938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Jan-16,0.776116667,0.739933333,0.646916667,0.638083333,0.447866667,0.534116667,2.64185,0.94855,2.266983333,0.78745,1.188466667,0.69595,1.55575,1.479,2.321483333,3.177066667,0.954383333,0.58345,5.600683333,3.24685,0.995116667,-1.528516667,2.047923701,34.27399037,22.96357355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Jan-17,0.890416667,1.391766667,1.051116667,2.65395,0.76575,0.583483333,2.44465,0.9938,1.205,0.95895,1.5672,1.017766667,1.818116667,1.777333333,1.665733333,2.322033333,3.017483333,0.77195,2.749516667,3.755033333,1.67135,-1.539166667,2.047923701,37.1203237,24.87061688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Jan-18,0.961783333,1.56965,1.015983333,3.41995,1.220783333,0.607666667,2.196733333,1.74385,6.320466667,1.118766667,1.38885,1.531883333,2.6325,1.561933333,1.765983333,4.360033333,1.06705,1.072533333,4.33775,8.243266667,1.888566667,-1.210316667,2.047923701,52.07390703,34.88951771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Jan-19,1.103166667,0.856933333,0.624666667,2.51285,0.569783333,1.318816667,2.263233333,1.995183333,6.539483333,1.35255,1.402666667,1.989316667,2.409116667,1.563216667,3.609483333,3.670883333,1.333816667,1.402333333,7.173483333,4.70155,1.535166667,-1.271233333,2.047923701,51.9756237,34.82366788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Jan-20,1.4154,1.238766667,0.814883333,2.495583333,0.744483333,1.59265,2.21875,1.505833333,6.089633333,1.401316667,1.3463,1.203716667,2.10205,1.32625,1.686666667,4.65995,1.240983333,0.974033333,7.328166667,2.533433333,1.751633333,-1.219616667,2.047923701,47.71840703,31.97133271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Jan-21,1.238933333,0.658366667,0.832116667,1.591316667,0.735516667,1.72805,2.278133333,1.244183333,4.052316667,1.35675,1.296533333,1.2251,1.94875,0.774983333,3.064683333,4.299683333,0.9647,0.9175,12.1373,1.416783333,1.296183333,-1.205533333,2.047923701,47.10580703,31.56089071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Jan-22,1.07305,0.699533333,0.391716667,1.273383333,0.5911,1.598983333,1.796183333,1.166716667,1.334616667,1.405766667,4.905283333,0.771916667,1.812116667,0.722683333,3.054716667,4.628966667,0.5435,0.77895,10.54475,2.956483333,1.03065,-1.126233333,2.047923701,45.12899037,30.23642355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Jan-23,0.8862,0.618633333,0.323233333,1.12215,0.51235,1.27435,0.6156,1.042983333,0.7521,1.437083333,4.788766667,0.35485,1.996383333,0.843,0.620533333,4.04345,0.547916667,0.58865,13.59775,3.4245,0.826833333,-0.530366667,2.047923701,42.26524037,28.31771105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Jan-00,1.174216667,0.634333333,0.406683333,0.9093,0.508783333,1.194,0.4568,1.03965,0.362533333,1.118416667,4.169166667,0.4481,2.321516667,0.5018,0.6921,3.703866667,0.542133333,0.56375,3.548166667,3.589466667,0.810183333,-0.552666667,2.047923701,30.74289037,20.59773655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Jan-01,1.17345,0.612416667,0.470866667,1.002433333,0.520283333,1.23295,0.629633333,1.025916667,0.36165,1.042133333,1.703566667,0.537066667,2.080033333,0.950833333,0.724216667,2.836333333,0.323183333,0.532066667,4.874583333,3.265416667,0.823366667,-1.0611,2.047923701,28.7703237,19.27611688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
